id	class	gender	race	name
12200013	Common	Common	Common	Flight: Ancient Mighty Armored Dragon
12200014	Common	Common	Common	Flight: Ancient Mighty Fire Dragon
12200015	Common	Common	Common	Flight: Ancient Mighty Spirit Dragon
12200016	Common	Common	Common	Flight: Ancient Mighty Diamond Dragon
12200017	Common	Common	Common	Flight: Armored Dragon
12200018	Common	Common	Common	Flight: Fire Dragon
12200019	Common	Common	Common	Flight: Spirit Dragon
12200020	Common	Common	Common	Flight: Diamond Dragon
12200021	Common	Common	Common	Flight: Ancient Armored Dragon
12200022	Common	Common	Common	Flight: Ancient Fire Dragon
12200023	Common	Common	Common	Flight: Ancient Spirit Dragon
12200024	Common	Common	Common	Flight: Ancient Diamond Dragon
12200025	Common	Common	Common	Flight: Armored Dragon
12200026	Common	Common	Common	Flight: Fire Dragon
12200027	Common	Common	Common	Flight: Spirit Dragon
12200028	Common	Common	Common	Flight: Diamond Dragon
12200029	Common	Common	Common	Flight: Ancient Armored Dragon
12200030	Common	Common	Common	Flight: Ancient Fire Dragon
12200031	Common	Common	Common	Flight: Ancient Spirit Dragon
12200032	Common	Common	Common	Flight: Ancient Diamond Dragon
12200033	Common	Common	Common	(TEST) Skycycle
12200034	Common	Common	Common	(TEST) Jetcycle
12200035	Common	Common	Common	Flight: Mighty Bone Wyvern
12200036	Common	Common	Common	Flight: Ancient Mighty Bone Wyvern
12200037	Common	Common	Common	Flight: Mighty Bone Wyvern
12200038	Common	Common	Common	Flight: Ancient Mighty Bone Wyvern
12200039	Common	Common	Common	Flight: Bone Wyvern
12200040	Common	Common	Common	Flight: Ancient Bone Wyvern
12200041	Common	Common	Common	Flight: Bone Wyvern
12200042	Common	Common	Common	Flight: Ancient Bone Wyvern
12200043	Common	Common	Common	Flight: Mighty Abyssal Wyvern
12200044	Common	Common	Common	Flight: Ancient Mighty Abyssal Wyvern
12200045	Common	Common	Common	Flight: Mighty Abyssal Wyvern
12200046	Common	Common	Common	Flight: Ancient Mighty Abyssal Wyvern
12200047	Common	Common	Common	Flight: Abyssal Wyvern
12200048	Common	Common	Common	Flight: Ancient Abyssal Wyvern
12200049	Common	Common	Common	Flight: Abyssal Wyvern
12200050	Common	Common	Common	Flight: Ancient Abyssal Wyvern
12200051	Common	Common	Common	Flight: Mighty Solarian Wyvern
12200052	Common	Common	Common	Flight: Ancient Mighty Solarian Wyvern
12200053	Common	Common	Common	Flight: Mighty Solarian Wyvern
12200054	Common	Common	Common	Flight: Ancient Mighty Solarian Wyvern
12200055	Common	Common	Common	Flight: Solarian Wyvern
12200056	Common	Common	Common	Flight: Ancient Solarian Wyvern
12200057	Common	Common	Common	Flight: Solarian Wyvern
12200058	Common	Common	Common	Flight: Ancient Solarian Wyvern
12200059	Common	Common	Common	Flight: Mighty Argent Wyvern
12200060	Common	Common	Common	Flight: Ancient Mighty Argent Wyvern
12200061	Common	Common	Common	Flight: Mighty Argent Wyvern
12200062	Common	Common	Common	Flight: Ancient Mighty Argent Wyvern
12200063	Common	Common	Common	Flight: Argent Wyvern
12200064	Common	Common	Common	Flight: Ancient Argent Wyvern
12200065	Common	Common	Common	Flight: Argent Wyvern
12200066	Common	Common	Common	Flight: Ancient Argent Wyvern
12200067	Common	Common	Common	Flight: Mighty Igneous Wyvern
12200068	Common	Common	Common	Flight: Ancient Mighty Igneous Wyvern
12200069	Common	Common	Common	Flight: Mighty Igneous Wyvern
12200070	Common	Common	Common	Flight: Ancient Mighty Igneous Wyvern
12200071	Common	Common	Common	Flight: Igneous Wyvern
12200072	Common	Common	Common	Flight: Ancient Igneous Wyvern
12200073	Common	Common	Common	Flight: Igneous Wyvern
12200074	Common	Common	Common	Flight: Ancient Igneous Wyvern
12200075	Common	Common	Common	Flight: Mighty Icewynder
12200076	Common	Common	Common	Flight: Ancient Mighty Icewynder
12200077	Common	Common	Common	Flight: Mighty Icewynder
12200078	Common	Common	Common	Flight: Ancient Mighty Icewynder
12200079	Common	Common	Common	Flight: Icewynder
12200080	Common	Common	Common	Flight: Ancient Icewynder
12200081	Common	Common	Common	Flight: Icewynder
12200082	Common	Common	Common	Flight: Ancient Icewynder
12200083	Common	Common	Common	Flight: Mighty Flamewynder
12200084	Common	Common	Common	Flight: Ancient Mighty Flamewynder
12200085	Common	Common	Common	Flight: Mighty Flamewynder
12200086	Common	Common	Common	Flight: Ancient Mighty Flamewynder
12200087	Common	Common	Common	Flight: Flamewynder
12200088	Common	Common	Common	Flight: Ancient Flamewynder
12200089	Common	Common	Common	Flight: Flamewynder
12200090	Common	Common	Common	Flight: Ancient Flamewynder
12200103	Common	Common	Common	Summon: Royal Elephant
12200104	Common	Common	Common	Summon: Royal Elephant
12200105	Common	Common	Common	Summon: Almighty Royal Elephant
12200106	Common	Common	Common	Summon: Almighty Royal Elephant
12200121	Common	Common	Common	Flight: Mighty Vakna
12200122	Common	Common	Common	Flight: Ancient Mighty Vakna
12200123	Common	Common	Common	Flight: Mighty Vakna
12200124	Common	Common	Common	Flight: Ancient Mighty Vakna
12200125	Common	Common	Common	Flight: Vakna
12200126	Common	Common	Common	Flight: Ancient Vakna
12200127	Common	Common	Common	Flight: Vakna
12200128	Common	Common	Common	Flight: Ancient Vakna
12200129	Common	Common	Common	Flight: Mighty Somno
12200130	Common	Common	Common	Flight: Ancient Mighty Somno
12200131	Common	Common	Common	Flight: Mighty Somno
12200132	Common	Common	Common	Flight: Ancient Mighty Somno
12200133	Common	Common	Common	Flight: Somno
12200134	Common	Common	Common	Flight: Ancient Somno
12200135	Common	Common	Common	Flight: Somno
12200136	Common	Common	Common	Flight: Ancient Somno
12200137	Common	Common	Common	Summon Lilly
12200140	Common	Common	Common	Flight: Ancient Mighty Dusk Drake
12200141	Common	Common	Common	Flight: Ancient Mighty Dusk Drake
12200142	Common	Common	Common	Flight: Ancient Dusk Drake
12200143	Common	Common	Common	Flight: Ancient Dusk Drake
12200144	Common	Common	Common	Flight: Mighty Vulcan Drake
12200145	Common	Common	Common	Flight: Mighty Vulcan Drake
12200146	Common	Common	Common	Flight: Vulcan Drake
12200147	Common	Common	Common	Flight: Mighty Vulcan Drake
12200148	Common	Common	Common	Flight: Ancient Mighty Arcane Drake
12200149	Common	Common	Common	Flight: Ancient Mighty Arcane Drake
12200150	Common	Common	Common	Flight: Ancient Arcane Drake
12200151	Common	Common	Common	Flight: Ancient Arcane Drake
12200152	Common	Common	Common	Flight: Mighty Dusk Drake
12200153	Common	Common	Common	Flight: Mighty Dusk Drake
12200154	Common	Common	Common	Flight: Dusk Drake
12200155	Common	Common	Common	Flight: Dusk Drake
12200156	Common	Common	Common	Flight: Ancient Mighty Vulcan Drake
12200157	Common	Common	Common	Flight: Ancient Mighty Vulcan Drake
12200158	Common	Common	Common	Flight: Ancient Vulcan Drake
12200159	Common	Common	Common	Flight: Ancient Vulcan Drake
12200160	Common	Common	Common	Flight: Mighty Arcane Drake
12200161	Common	Common	Common	Flight: Mighty Arcane Drake
12200162	Common	Common	Common	Flight: Arcane Drake
12200163	Common	Common	Common	Flight: Arcane Drake
12200164	Common	Common	Common	Forest Keeper Kumas
12200165	Common	Common	Common	Summon: Bay Gelding
12200166	Common	Common	Common	Flight: Mighty Dawn Gryphon
12200167	Common	Common	Common	Flight: Ancient Mighty Dawn Gryphon
12200168	Common	Common	Common	Flight: Mighty Dawn Gryphon
12200169	Common	Common	Common	Flight: Ancient Mighty Dawn Gryphon
12200170	Common	Common	Common	Flight: Dawn Gryphon
12200171	Common	Common	Common	Flight: Ancient Dawn Gryphon
12200172	Common	Common	Common	Flight: Dawn Gryphon
12200173	Common	Common	Common	Flight: Ancient Dawn Gryphon
12200174	Common	Common	Common	Flight: Mighty Thunder Gryphon
12200175	Common	Common	Common	Flight: Ancient Mighty Thunder Gryphon
12200176	Common	Common	Common	Flight: Mighty Thunder Gryphon
12200177	Common	Common	Common	Flight: Ancient Mighty Thunder Gryphon
12200178	Common	Common	Common	Flight: Thunder Gryphon
12200179	Common	Common	Common	Flight: Ancient Thunder Gryphon
12200180	Common	Common	Common	Flight: Thunder Gryphon
12200181	Common	Common	Common	Flight: Ancient Thunder Gryphon
12200182	Common	Common	Common	Flight: Mighty Goldseeker
12200183	Common	Common	Common	Flight: Ancient Mighty Goldseeker
12200184	Common	Common	Common	Flight: Mighty Goldseeker
12200185	Common	Common	Common	Flight: Ancient Mighty Goldseeker
12200186	Common	Common	Common	Flight: Goldseeker
12200187	Common	Common	Common	Flight: Ancient Goldseeker
12200188	Common	Common	Common	Flight: Goldseeker
12200189	Common	Common	Common	Flight: Ancient Goldseeker
12200190	Common	Common	Common	Flight: Mighty Fyrewing
12200191	Common	Common	Common	Flight: Mighty Fyrewing
12200192	Common	Common	Common	Flight: Fyrewing
12200193	Common	Common	Common	Flight: Fyrewing
12200194	Common	Common	Common	Flight: Mighty Jadewing
12200195	Common	Common	Common	Flight: Mighty Jadewing
12200196	Common	Common	Common	Flight: Jadewing
12200197	Common	Common	Common	Flight: Jadewing
12200198	Common	Common	Common	Flight: Mighty Ebonwing
12200199	Common	Common	Common	Flight: Mighty Ebonwing
12200200	Common	Common	Common	Flight: Ebonwing
12200201	Common	Common	Common	Flight: Ebonwing
12200202	Common	Common	Common	Flight: Mighty Frost Monarch
12200203	Common	Common	Common	Flight: Ancient Mighty Frost Monarch
12200204	Common	Common	Common	Flight: Mighty Frost Monarch
12200205	Common	Common	Common	Flight: Ancient Mighty Frost Monarch
12200206	Common	Common	Common	Flight: Frost Monarch
12200207	Common	Common	Common	Flight: Ancient Frost Monarch
12200208	Common	Common	Common	Flight: Frost Monarch
12200209	Common	Common	Common	Flight: Ancient Frost Monarch
12200210	Common	Common	Common	Flight: Noelle
12200211	Common	Common	Common	Summon: Charitable Wintera Snowbite
12200212	Common	Common	Common	Summon: Charitable Snowbite
12200213	Common	Common	Common	Summon: Cheerful Wintera Christmas Kumas
12200214	Common	Common	Common	Summon: Polar Bear
12200215	Common	Common	Common	
12200216	Common	Common	Common	
12200217	Common	Common	Common	Mighty Free Flight
12200218	Common	Common	Common	Ancient Mighty Free Flight
12200219	Common	Common	Common	Mighty Free Flight
12200220	Common	Common	Common	Ancient Mighty Free Flight
12200221	Common	Common	Common	Rapid Free Flight
12200222	Common	Common	Common	Ancient Free Flight
12200223	Common	Common	Common	Rapid Free Flight
12200224	Common	Common	Common	Ancient Free Flight
12200225	Common	Common	Common	Flight: Ancient Tyflamosaurous Flex
12200226	Common	Common	Common	Flight: Ancient Tyflamosaurous Flex
12200227	Common	Common	Common	Flight: Ancient Mighty Tyflamosaurus Flex
12200228	Common	Common	Common	Flight: Ancient Mighty Tyflamosaurus Flex
12200229	Common	Common	Common	Flight: Ancient Frankensaurus Trex
12200230	Common	Common	Common	Flight: Ancient Frankensaurus Trex
12200231	Common	Common	Common	Flight: Ancient Mighty Frankensaurus Trex
12200232	Common	Common	Common	Flight: Ancient Mighty Frankensaurus Trex
12200233	Common	Common	Common	Flight: Ancient Bolansaurus Rox
12200234	Common	Common	Common	Flight: Ancient Bolansaurus Rox
12200235	Common	Common	Common	Flight: Ancient Mighty Bolansaurus Rox
12200236	Common	Common	Common	Flight: Ancient Mighty Bolansaurus Rox
12200237	Common	Common	Common	Flight: Rhinosaurus Vex
12200238	Common	Common	Common	Flight: Rhinosaurus Vex
12200239	Common	Common	Common	Flight: Mighty Rhinosaurus Vex
12200240	Common	Common	Common	Flight: Mighty Rhinosaurus Vex
12200241	Common	Common	Common	Flight: Stitchosaurus Max
12200242	Common	Common	Common	Flight: Stitchosaurus Max
12200243	Common	Common	Common	Flight: Mighty Stitchosaurus Max
12200244	Common	Common	Common	Flight: Mighty Stitchosaurus Max
12200245	Common	Common	Common	Flight: Punkosaurus Rex
12200246	Common	Common	Common	Flight: Punkosaurus Rex
12200247	Common	Common	Common	Flight: Mighty Punkosaurus Rex
12200248	Common	Common	Common	Flight: Mighty Punkosaurus Rex
15210001	Common	Common	Common	Summon: Topthorn
15210002	Common	Common	Common	Summon: Tanner
17000001	Common	Common	Common	Summon : Skydancer (30days)
60193025	Common	Common	Common	Kick
60193026	Common	Common	Common	Pig Pheromone
60193027	Common	Common	Common	Drum Beat
60251200	Common	Common	Common	{@RawItem:45292}
60251300	Common	Common	Common	{@RawItem:45293}
60251400	Common	Common	Common	{@RawItem:45294}
60251700	Common	Common	Common	{@RawItem:45299}
60340286	Common	Common	Common	Free Flight
60340287	Common	Common	Common	Landing
60400307	Common	Common	Common	Alkaline Water Bomb
60400308	Common	Common	Common	Alkaline Water Bomb Mode
60401301	Common	Common	Common	Personalized Greeting
60401304	Common	Common	Common	Summon Group
60401306	Common	Common	Common	Summon NPC: Phargo
60401307	Common	Common	Common	Elemental Fire
60401308	Common	Common	Common	Elemental Ice
60401309	Common	Common	Common	Elemental Muck
60401312	Common	Common	Common	Elemental Blast
60401313	Common	Common	Common	Darkan's Wings
60401315	Common	Common	Common	Darkan's Blue Wings
60401317	Common	Common	Common	Darkan's Green Wings
60401319	Common	Common	Common	Darkan's Black Wings
60401321	Common	Common	Common	Darkan's Pink Wings
60401323	Common	Common	Common	Moon Lotus Aura
60950510	Common	Common	Common	Mutate (Balder's Gift)
60950511	Common	Common	Common	Stun (Balder's Gift)
60950512	Common	Common	Common	Fear (Balder's Gift)
60950513	Common	Common	Common	Light (Balder's Gift)
60950514	Common	Common	Common	Punish (Balder's Gift)
60950515	Common	Common	Common	Quake (Balder's Gift)
60951901	Common	Common	Common	Repel
60951902	Common	Common	Common	Inexorable Pull
60951903	Common	Common	Common	Human Cannonball
60951904	Common	Common	Common	Rising Wind
60951905	Common	Common	Common	Oneiric Lance
60951906	Common	Common	Common	Dream Bolt
60951907	Common	Common	Common	Hush!
61016000	Common	Common	Common	Rampage I
61901000	Common	Common	Common	Snow Barrage
61902000	Common	Common	Common	Set Us Up, Da Bomb
61905012	Common	Common	Common	Summon: Felicity
61905013	Common	Common	Common	Summon Pet: Wooley
61905014	Common	Common	Common	Summon Pet: Candyspinner
61905100	Common	Common	Common	Angler's Greeting
61905223	Common	Common	Common	
61905224	Common	Common	Common	
61985010	Common	Common	Common	Un-zombify
61985011	Common	Common	Common	Un-zombify
62000001	Common	Common	Common	Velik's Horn
63000101	Common	Common	Common	Location Scan
63000102	Common	Common	Common	Meteor
63000103	Common	Common	Common	Commander's Blessing
63000104	Common	Common	Common	Commander's Salvation
63000105	Common	Common	Common	Commander's Blessing
63000106	Common	Common	Common	Commander's Salvation
63000107	Common	Common	Common	Meteor
63000108	Common	Common	Common	Meteor
63000109	Common	Common	Common	Meteor
63000110	Common	Common	Common	Meteor
63000111	Common	Common	Common	Meteor
65000001	Common	Common	Common	Dismount
65000002	Common	Common	Common	Dive
65000015	Common	Common	Common	Landing
111136	Common	Common	Common	Summon: Boneshaker
111137	Common	Common	Common	Summon: Munchhausen
111138	Common	Common	Common	Summon: Gourmando
111141	Common	Common	Common	Summon: Rainbow
111142	Common	Common	Common	Summon: Terminus
111147	Common	Common	Common	Summon: Aeolian Zebra
111149	Common	Common	Common	Summon: Razormane
111150	Common	Common	Common	Summon: Snowdrift
111151	Common	Common	Common	Summon: EX-TRM
111152	Common	Common	Common	Summon: Sheldon
111153	Common	Common	Common	Summon: Munchhausen
111154	Common	Common	Common	Summon: Gourmando
111155	Common	Common	Common	Summon: Squawk
111156	Common	Common	Common	Summon: Blaze
111157	Common	Common	Common	Summon: Peep
111158	Common	Common	Common	Summon: Ember
211141	Common	Common	Common	Summon: Rainbow
211150	Common	Common	Common	Summon: Snowdrift
1111363	Common	Common	Common	Summon: Boneshaker
1111512	Common	Common	Common	Summon: Light Lion
1111514	Common	Common	Common	Summon: Waddles
1111515	Common	Common	Common	Summon: Harry Porker
1111516	Common	Common	Common	Summon: Boss
1111517	Common	Common	Common	Summon: Petunia
1111518	Common	Common	Common	Summon: Quackerjack
1111519	Common	Common	Common	Summon: Duckerberg
1111525	Common	Common	Common	Summon: Quacklemore
1111526	Common	Common	Common	Summon: Dafi
1111527	Common	Common	Common	Summon: Shadow Steed
1111528	Common	Common	Common	Summon: Death Charger
1111531	Common	Common	Common	Summon: Harley
1111532	Common	Common	Common	Summon: Lupus Obscurus
1111533	Common	Common	Common	Summon: Snow Tiger
1111534	Common	Common	Common	Summon: Battle Ready Snow Tiger
1111535	Common	Common	Common	Summon: Bengal Tiger
1111536	Common	Common	Common	Summon: Battle Ready Bengal Tiger
1111537	Common	Common	Common	Summon: Glimmer
1111538	Common	Common	Common	Summon: Temper
1111539	Common	Common	Common	Summon: Cinder
1111540	Common	Common	Common	Summon: Slash
1111552	Common	Common	Common	Summon: Quackerjack
1111553	Common	Common	Common	Summon: Duckerberg
1111554	Common	Common	Common	Summon: Quacklemore
1111555	Common	Common	Common	Summon: Dafi
1111911	Common	Common	Common	Summon: Shadow Steed
1111921	Common	Common	Common	Summon: Electrum Wind
1111961	Common	Common	Common	Summon: Death Charger
1112001	Common	Common	Common	Summon: Soccer Mania Southern Tiger
